probe_id,seed,n_slice,condition,topic,pipeline_rank,cosine_rank,pipeline_hit_at_k,cosine_hit_at_k,s4_contradiction_emitted,anti_hits_count,hint_kinds,pipeline_top1_text
post-0235-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0236-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0237-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0238-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0239-137,137,0,post_flip,launch_date,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The product launches on 2026-06-01.
post-0240-137,137,0,post_flip,ceo_name,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
post-0241-137,137,0,post_flip,conference_city,2,2,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Annual conference will be in Berlin.
post-0242-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0243-137,137,0,post_flip,api_version,1,1,1,1,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
post-0244-137,137,0,post_flip,hq_city,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters in Austin, Texas."
post-0245-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
post-0246-137,137,0,post_flip,budget_ceiling,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
post-0247-137,137,0,post_flip,dependency_lib,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
post-0248-137,137,0,post_flip,supplier_name,2,2,1,1,1,3,"s4_contradiction,provisional_schema,provisional_schema",We source components from Acme Industries.
post-0249-137,137,0,post_flip,bug_fix_eta,2,2,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",The fix ships in week 14.
hist-0000-137,137,0,historical_verbatim,budget_ceiling,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
hist-0001-137,137,0,historical_verbatim,api_version,2,3,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
hist-0002-137,137,0,historical_verbatim,budget_ceiling,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
hist-0003-137,137,0,historical_verbatim,ceo_name,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0004-137,137,0,historical_verbatim,supplier_name,3,139,1,0,1,3,"s4_contradiction,provisional_schema,provisional_schema",Switched supplier: components now from Northwind Manufacturing.
hist-0005-137,137,0,historical_verbatim,ceo_name,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0006-137,137,0,historical_verbatim,launch_date,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Correction: launch moved to 2026-09-01.
hist-0007-137,137,0,historical_verbatim,supplier_name,3,139,1,0,1,3,"s4_contradiction,provisional_schema,provisional_schema",Switched supplier: components now from Northwind Manufacturing.
hist-0008-137,137,0,historical_verbatim,launch_date,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Correction: launch moved to 2026-09-01.
hist-0009-137,137,0,historical_verbatim,api_version,2,3,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
hist-0010-137,137,0,historical_verbatim,supplier_name,3,139,1,0,1,3,"s4_contradiction,provisional_schema,provisional_schema",Switched supplier: components now from Northwind Manufacturing.
hist-0011-137,137,0,historical_verbatim,budget_ceiling,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
hist-0012-137,137,0,historical_verbatim,api_version,2,3,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
hist-0013-137,137,0,historical_verbatim,ceo_name,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0014-137,137,0,historical_verbatim,launch_date,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Correction: launch moved to 2026-09-01.
hist-0015-137,137,0,historical_verbatim,supplier_name,3,139,1,0,1,3,"s4_contradiction,provisional_schema,provisional_schema",Switched supplier: components now from Northwind Manufacturing.
hist-0016-137,137,0,historical_verbatim,ceo_name,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0017-137,137,0,historical_verbatim,price_usd,4,56,1,0,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
hist-0018-137,137,0,historical_verbatim,api_version,2,3,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
hist-0019-137,137,0,historical_verbatim,ceo_name,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0020-137,137,0,historical_verbatim,price_usd,4,56,1,0,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
hist-0021-137,137,0,historical_verbatim,launch_date,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Correction: launch moved to 2026-09-01.
hist-0022-137,137,0,historical_verbatim,ceo_name,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0023-137,137,0,historical_verbatim,budget_ceiling,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
hist-0024-137,137,0,historical_verbatim,launch_date,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Correction: launch moved to 2026-09-01.
hist-0025-137,137,0,historical_verbatim,ceo_name,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0026-137,137,0,historical_verbatim,budget_ceiling,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
hist-0027-137,137,0,historical_verbatim,launch_date,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Correction: launch moved to 2026-09-01.
hist-0028-137,137,0,historical_verbatim,ceo_name,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0029-137,137,0,historical_verbatim,ceo_name,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0030-137,137,0,historical_verbatim,budget_ceiling,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Q3 budget ceiling is $50k.
hist-0031-137,137,0,historical_verbatim,api_version,2,3,1,1,1,2,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",API rolled forward to version 3.0.
hist-0032-137,137,0,historical_verbatim,dependency_lib,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
hist-0033-137,137,0,historical_verbatim,hq_city,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters relocated to Boulder, Colorado."
hist-0034-137,137,0,historical_verbatim,conference_city,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Conference venue changed: it will be in Lisbon.
hist-0035-137,137,0,historical_verbatim,ceo_name,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0036-137,137,0,historical_verbatim,bug_fix_eta,3,83,1,0,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Fix ETA revised: week 18.
hist-0037-137,137,0,historical_verbatim,price_usd,4,56,1,0,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
hist-0038-137,137,0,historical_verbatim,supplier_name,3,139,1,0,1,3,"s4_contradiction,provisional_schema,provisional_schema",Switched supplier: components now from Northwind Manufacturing.
hist-0039-137,137,0,historical_verbatim,price_usd,4,56,1,0,1,0,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Pricing updated: annual subscription is now $349.
hist-0040-137,137,0,historical_verbatim,supplier_name,3,139,1,0,1,3,"s4_contradiction,provisional_schema,provisional_schema",Switched supplier: components now from Northwind Manufacturing.
hist-0041-137,137,0,historical_verbatim,conference_city,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Conference venue changed: it will be in Lisbon.
hist-0042-137,137,0,historical_verbatim,hq_city,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters relocated to Boulder, Colorado."
hist-0043-137,137,0,historical_verbatim,launch_date,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Correction: launch moved to 2026-09-01.
hist-0044-137,137,0,historical_verbatim,launch_date,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Correction: launch moved to 2026-09-01.
hist-0045-137,137,0,historical_verbatim,supplier_name,3,139,1,0,1,3,"s4_contradiction,provisional_schema,provisional_schema",Switched supplier: components now from Northwind Manufacturing.
hist-0046-137,137,0,historical_verbatim,dependency_lib,1,1,1,1,1,3,"s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",We use OpenSSL for crypto.
hist-0047-137,137,0,historical_verbatim,ceo_name,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0048-137,137,0,historical_verbatim,launch_date,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Correction: launch moved to 2026-09-01.
hist-0049-137,137,0,historical_verbatim,ceo_name,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0050-137,137,0,historical_verbatim,launch_date,2,3,1,1,1,1,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Correction: launch moved to 2026-09-01.
hist-0051-137,137,0,historical_verbatim,ceo_name,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
hist-0052-137,137,0,historical_verbatim,hq_city,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema","Headquarters relocated to Boulder, Colorado."
hist-0053-137,137,0,historical_verbatim,ceo_name,2,3,1,1,1,3,"s4_contradiction,s4_contradiction,s4_contradiction,provisional_schema,provisional_schema,provisional_schema",Update: the actual CEO is Marcus Chen.
